광종,기간,예측가격(달러_톤),수급안정화지수,시장전망지표
동,2010-11-26,3380.00142,64.071519,49.057596
동,2018-04-29,3380.059548,64.062125,46.1847
동,2008-02-13,3379.895503,7.499749,92.995192
동,2016-10-03,8377.944592,64.062399,37.488976
동,2015-03-03,6134.096338,64.060266,31.134103
동,2010-11-18,3379.866098,45.332749,67.200587
동,2024-04-14,3379.949998,64.071276,27.463397
동,2012-04-23,8065.67447,41.757103,89.882047
동,2008-01-01,3380.058132,64.060915,43.797466
동,2022-04-23,3379.681153,64.064228,7.055991
동,2010-12-22,3379.798843,64.069765,68.541628
동,2008-01-01,3379.621699,64.065135,86.431703
동,2027-08-28,3379.621699,64.062989,5.286527
동,2008-01-01,3379.621699,29.310853,77.279061
동,2013-04-05,3379.621699,8.397779,89.457924
동,2014-01-23,3379.623602,64.067175,32.566277
동,2019-06-05,3379.621699,52.118499,2.841759
동,2019-07-04,6168.662665,75.100441,46.152598
동,2015-05-29,3380.116288,64.065768,18.639555
동,2008-01-01,3380.080012,64.066581,53.448559
동,2021-07-08,3380.018555,64.061497,53.474495
동,2008-01-01,3379.860275,21.173613,12.076244
동,2008-01-01,7214.270821,64.064539,73.729847
동,2008-01-01,3380.027825,64.069485,58.649391
동,2012-01-15,3379.621699,64.07061,2.841759
동,2010-09-16,3379.621699,28.682045,53.542713
동,2011-09-17,3379.621699,64.059878,56.220228
동,2009-09-12,3379.621699,64.06246,92.01368
동,2015-10-14,7769.532382,64.068418,41.357444
동,2013-06-05,3380.005013,7.499749,73.103772
동,2016-04-02,3380.008633,64.06799,21.169453
동,2009-01-17,3380.038458,64.068212,61.534054
동,2019-10-06,5823.600622,64.058993,46.223258
동,2009-06-25,3379.973025,64.066861,16.377339
동,2008-01-01,9248.64824,9.565189,41.184438
동,2008-01-01,3380.085257,64.06865,75.501456
동,2015-09-05,3379.819779,60.861893,89.373099
동,2015-07-15,3379.621699,42.772161,48.475445
동,2015-07-16,3379.621699,64.065396,90.970859
동,2013-07-23,3379.793338,64.06668,72.016057
동,2012-07-19,9946.656016,64.070591,2.841759
동,2008-01-01,3379.621699,64.062284,43.853731
동,2012-12-04,7104.811552,64.068914,9.774649
동,2019-07-04,3380.062576,64.060005,72.882235
동,2015-03-20,6177.30381,64.066277,47.804945
동,2011-11-24,6828.269571,64.071828,14.532904
동,2013-01-02,5278.491025,64.066348,12.652681
동,2008-01-01,3379.806787,69.029333,65.21559
동,2009-04-16,5324.394675,64.060723,88.712185
동,2016-02-17,9182.002372,64.069198,27.619602
동,2014-06-28,9946.656016,64.060254,28.232155
동,2015-12-07,9557.630037,8.651046,32.066563
동,2018-01-04,6999.235434,64.063455,42.336677
동,2011-05-14,3379.893268,8.595022,33.37087
동,2011-09-30,3379.621699,90.517829,69.771826
동,2013-12-08,3380.119734,64.063205,24.704322
동,2009-08-30,9065.318961,42.031988,27.369733
동,2014-05-23,3379.621699,90.517829,37.820641
동,2013-08-30,3379.932745,64.059294,28.976317
동,2025-05-03,3379.96401,64.065968,12.292061
동,2008-01-30,3379.621699,7.499749,41.935859
동,2024-05-09,3379.621699,9.319188,6.132302
동,2014-08-25,7012.111102,64.065145,27.247506
동,2012-12-07,7066.608603,64.066099,7.095874
동,2013-06-21,3379.662592,64.067537,39.084602
동,2015-09-19,6305.605385,64.059546,7.525103
동,2008-01-01,3380.026436,64.070968,46.874586
동,2017-10-04,7165.93331,64.065929,19.486835
동,2015-09-29,3379.621699,64.069038,74.09553
동,2013-08-16,3379.795205,64.064302,11.043011
동,2017-12-18,3379.621699,64.06505,91.901475
동,2011-03-27,3379.660689,60.834109,39.097568
동,2024-11-27,8886.887901,64.061877,74.058098
동,2008-01-01,3379.715742,64.066221,89.712397
동,2021-12-23,3379.621699,7.499749,85.077911
동,2021-02-16,3379.621699,20.972599,2.841759
동,2014-05-10,3380.061488,64.063321,9.712961
동,2008-03-01,3379.91808,9.257746,30.53936
동,2012-03-27,3379.647085,64.065371,61.963586
동,2022-04-02,3379.621699,64.061701,55.843638
동,2016-05-03,3379.79875,80.13277,48.579742
동,2013-06-09,3380.082049,52.231082,30.674317
동,2008-05-29,6825.195078,64.068356,38.826715
동,2011-03-30,5519.51137,64.062121,38.949874
동,2008-01-01,3379.650556,8.463596,37.933556
동,2017-07-20,3379.973784,47.270587,39.117119
동,2008-01-01,3379.621699,41.953272,68.965912
동,2015-08-30,3379.770855,27.959516,75.093809
동,2008-01-01,9435.861921,48.939125,42.416559
동,2016-08-02,3379.621699,64.064858,46.948258
동,2016-07-20,3380.070889,64.067363,62.707
동,2015-03-09,3379.98454,64.064669,19.620116
동,2012-04-13,3379.621699,64.070214,61.283625
동,2017-08-05,3379.621699,29.884497,9.161056
동,2017-01-20,3379.621699,64.060888,20.29244
동,2008-01-01,4657.844071,64.069937,65.158784
동,2017-12-05,3379.75763,64.061857,61.814554
동,2008-01-01,7945.216618,47.935913,79.518521
동,2008-01-01,3379.621699,67.673096,24.474539
동,2019-12-01,7593.210246,64.067772,87.308593
동,2015-06-26,3379.913204,64.066777,21.287543
동,2008-10-05,3379.979209,64.061418,82.567971
동,2019-07-18,8374.430664,60.449996,75.451323
동,2008-01-01,3379.621699,64.070648,72.945452
동,2008-01-01,3380.028324,7.499749,76.284888
동,2017-06-11,4662.489151,19.09541,8.773591
동,2008-01-01,3379.704655,64.067624,92.641895
동,2026-08-15,3379.621699,64.063881,37.201436
동,2012-10-27,3379.621699,36.595331,39.481116
동,2022-10-12,5301.28306,40.089657,37.520947
동,2018-01-17,3380.044641,44.366657,55.207385
동,2012-06-14,4084.734924,66.61308,19.103692
동,2012-10-10,6256.915806,64.060711,8.170957
동,2011-09-14,4664.812503,30.089388,55.402686
동,2012-10-26,9400.724439,37.147412,37.029396
동,2018-01-31,9600.78736,64.063256,25.984799
동,2012-08-29,3379.701226,64.059561,38.860938
동,2015-01-03,3379.99013,64.069222,30.309534
동,2021-01-12,3380.110359,20.609398,93.778821
동,2015-09-20,3379.621699,64.068026,9.326441
동,2008-01-01,8468.886809,64.069274,41.666508
동,2011-06-23,8496.918889,64.064113,2.841759
동,2010-10-12,3379.704696,43.711637,75.244354
동,2013-06-25,3379.851122,64.069789,46.331178
동,2008-01-01,9538.589799,64.060192,90.051694
동,2011-01-19,3379.621699,40.94741,40.499331
동,2015-10-27,3379.621699,42.162119,19.407881
동,2015-01-01,3379.756484,64.062871,33.739914
동,2011-08-29,3379.87559,64.067013,7.708546
동,2014-03-12,3379.791874,45.214404,28.07333
동,2009-09-29,3379.686682,59.949906,27.914565
동,2008-01-01,3380.055779,64.067322,77.163278
동,2011-08-06,8942.838391,64.070235,56.471222
동,2008-01-01,9946.656016,64.063169,13.591843
동,2013-06-14,3380.059101,64.063225,88.292889
동,2012-11-20,3379.940872,64.068432,74.00204
동,2008-07-04,3379.645212,47.920473,75.559927
동,2009-04-07,3379.85732,64.068258,88.567985
동,2019-01-13,9717.493192,64.826223,46.146191
동,2008-01-01,3380.04626,64.069152,38.868575
동,2009-06-30,3379.925155,8.816495,55.969184
동,2008-01-01,7276.520103,64.071548,5.359951
동,2024-05-13,3379.621699,48.895185,6.140822
동,2008-01-01,3380.030982,64.06959,51.198924
동,2013-11-26,3379.937079,64.06767,7.838096
동,2014-08-28,3380.128721,75.299338,87.906113
동,2013-12-19,8486.12823,26.364744,76.25469
동,2016-03-19,9476.993457,64.061725,2.841759
동,2008-01-01,3380.03002,65.156431,92.639649
동,2014-05-25,3380.079131,27.639329,41.099717
동,2015-01-20,7270.295605,45.156645,26.963731
동,2014-11-26,9251.024771,64.062699,19.237566
동,2015-06-16,3380.029596,29.739668,91.303044
동,2010-08-14,3379.928237,64.062972,30.521497
동,2013-07-04,8473.221516,64.068918,15.09035
동,2013-01-01,3379.708641,81.172738,57.284654
동,2012-07-24,3380.070908,42.109419,50.377061
동,2014-03-23,9497.499094,64.068852,45.836828
동,2008-09-17,3379.621699,47.074667,82.230366
동,2008-01-01,3379.669731,64.064592,13.372037
동,2013-09-20,3379.783961,78.567999,72.218277
동,2012-12-05,3379.621699,64.062103,19.450948
동,2017-04-18,3379.738736,41.698554,9.053326
동,2008-01-01,9946.656016,76.125814,82.559113
동,2008-03-07,3380.106869,60.116597,72.26699
동,2016-12-10,9225.137165,64.062041,74.5308
동,2014-04-16,5851.47456,29.820125,40.443323
동,2018-07-23,4873.814333,64.070936,19.53923
동,2016-03-25,3380.103091,64.063325,72.064579
동,2023-08-21,5030.620433,42.514799,72.05426
동,2008-01-01,3379.621699,60.764631,62.624531
동,2021-10-26,3380.096276,55.409568,3.57586
동,2009-05-30,3379.621699,25.863183,7.967718
동,2008-07-09,3380.059715,72.824892,22.65735
동,2012-11-13,3379.670572,64.063068,92.593035
동,2016-05-22,3379.931232,20.47929,72.273926
동,2014-08-20,3379.621699,64.067605,90.608315
동,2016-12-12,7770.899733,9.011722,49.48999
동,2009-05-31,3379.655437,64.062957,74.614595
동,2015-06-12,3379.621699,64.061742,88.784282
동,2013-06-18,3379.790391,65.930445,56.094729
동,2011-11-02,3379.733333,64.06107,10.287609
동,2027-10-01,3379.911061,36.498776,12.557902
동,2017-03-17,7288.906206,64.068465,46.103465
동,2010-12-28,3379.828543,64.060952,2.841759
동,2008-01-01,3380.043369,71.912446,53.148554
동,2008-01-01,3380.111374,64.069417,76.882961
동,2012-09-30,7011.106237,16.876133,2.841759
동,2012-06-06,6983.81963,45.870064,55.655214
동,2008-01-01,3379.621699,64.070609,92.047065
동,2013-04-02,4804.284152,64.062976,30.633762
동,2008-01-01,3379.943839,64.061681,53.519644
동,2020-08-31,3380.093136,64.066517,26.279507
동,2014-03-29,6985.746962,41.887445,46.17185
동,2018-05-11,3379.621699,64.069311,34.692941
동,2009-09-02,8202.572196,52.451583,37.077695
동,2011-02-06,7174.930948,51.666394,88.006673
동,2008-01-01,3379.621699,52.608774,49.532403
동,2013-01-26,6634.293556,64.062332,38.781274
동,2021-01-13,3380.129716,48.149987,88.277361
동,2024-02-13,4776.683091,64.065084,91.582519
동,2010-08-16,6924.111022,64.063306,27.709341
동,2013-10-18,3379.621699,64.07173,2.841759
동,2025-09-07,3379.81471,7.499749,10.961332
동,2018-07-06,3379.765368,30.108405,5.884341
동,2009-10-21,9170.347225,64.059184,5.31105
동,2016-12-26,4712.603796,64.064548,63.915916
동,2008-01-01,3380.074721,64.067896,15.122826
동,2017-08-15,3379.879442,64.064473,67.113422
동,2016-03-14,5057.195089,65.62723,55.327301
동,2008-01-01,5828.645697,64.064549,91.536928
동,2012-02-09,3379.621699,64.066294,19.505696
동,2019-08-06,3379.879478,64.068374,42.584105
동,2008-01-01,3380.110985,64.071545,84.961485
동,2008-01-01,3379.77451,90.517829,87.971477
동,2020-03-03,7920.09209,64.06687,43.304086
동,2008-01-01,3379.817536,28.80049,76.976402
동,2008-01-01,3379.828794,64.07094,67.069875
동,2026-09-15,3379.622028,64.062179,10.261548
동,2017-09-06,3380.117475,64.066005,47.090873
동,2012-02-28,4924.320083,64.061646,86.769301
동,2024-12-17,7174.384907,64.059259,9.093729
동,2014-09-11,3379.788731,48.908403,62.000948
동,2016-01-18,6388.19119,67.355064,42.693447
동,2009-06-11,3379.621699,64.06212,71.240519
동,2008-01-01,3380.00681,64.059434,8.375234
동,2013-08-21,3379.883168,64.064035,38.993586
동,2008-01-01,3379.621699,64.062599,61.903957
동,2017-06-10,5831.789852,64.061937,15.041428
동,2024-03-29,3379.621699,64.06132,52.294077
동,2014-03-05,6266.653469,64.069117,15.527107
동,2018-05-04,8653.43303,64.061342,61.933754
동,2008-01-01,3380.010484,64.655112,42.279923
동,2011-08-05,3379.86934,64.067111,38.379565
동,2012-01-30,7764.56221,52.388708,93.139341
동,2018-12-31,3379.960815,64.06805,42.615537
동,2012-05-11,3379.621699,64.0631,43.426777
동,2021-07-13,3380.042573,64.070787,38.845759
동,2008-01-01,3379.956968,64.066976,94.447558
동,2010-09-21,8123.083327,64.065296,31.675378
동,2008-01-01,5844.608675,42.051016,11.882063
동,2026-08-21,3379.745089,64.06894,2.841759
동,2011-12-05,3379.766812,64.065278,9.361898
동,2008-01-01,7172.745338,64.070662,18.970527
동,2009-02-15,3379.740737,64.060397,42.022813
동,2011-02-09,9696.777646,9.769182,2.841759
동,2010-08-25,3379.621699,45.041118,87.811589
동,2016-11-21,8812.276593,64.069033,65.74078
동,2018-04-04,3379.621699,8.793908,72.036024
동,2015-09-05,3380.002019,64.071732,29.247702
동,2008-01-01,3380.006174,64.068251,2.841759
동,2013-01-19,3753.780327,64.069732,24.003233
동,2011-10-27,9641.962112,64.06051,19.535818
동,2008-03-08,3379.621699,64.061615,45.890869
동,2010-04-13,3379.823869,64.062165,93.197006
동,2013-05-13,3380.129595,64.060022,64.768871
동,2020-06-08,7837.706412,64.070319,30.503631
동,2008-01-01,3379.875664,64.070903,8.07491
동,2026-11-22,3380.081616,64.063744,88.153139
동,2012-05-29,3380.118041,7.499749,61.562397
동,2008-06-29,3379.621699,7.499749,67.505603
동,2008-01-01,6217.977093,20.771516,46.322094
동,2017-12-17,9699.510468,64.062284,46.203947
동,2014-01-06,3379.621699,90.517829,11.288088
동,2016-01-18,9251.438019,61.384927,10.22894
동,2013-07-19,3380.095249,64.067611,43.87098
동,2014-09-19,3380.014352,64.062978,49.486152
동,2012-03-13,3379.810384,66.931051,73.303635
동,2008-05-17,3379.806741,7.499749,6.11519
동,2017-08-25,3379.621699,64.061605,29.236031
동,2009-03-24,3379.671672,64.066434,76.240706
동,2021-09-24,3379.753493,64.059279,41.984685
동,2008-01-01,9231.234971,28.997958,83.120738
동,2020-02-25,6555.277429,46.388997,67.375058
동,2012-07-19,5289.727893,7.499749,52.10294
동,2011-06-06,5915.756315,64.06685,48.929753
동,2024-08-19,5831.323969,64.069431,40.128705
동,2008-01-01,3379.621699,64.059885,79.438173
동,2015-09-04,3379.841434,64.070039,46.393414
동,2016-09-24,3379.731944,7.499749,91.449221
동,2011-06-20,3379.621699,40.426999,8.064841
동,2017-09-05,3379.621699,69.011759,19.919273
동,2009-02-15,6098.984937,64.068819,42.405308
동,2014-03-26,8191.711709,64.067911,24.119225
동,2012-07-01,3418.538902,64.071812,75.509805
동,2010-10-16,9946.656016,64.070564,37.711907
동,2009-08-16,3380.04673,64.06639,4.538893
동,2015-01-31,3380.090273,64.067384,71.978215
동,2019-12-18,3379.621699,64.068589,6.210149
동,2020-01-31,7239.169433,64.064736,72.246001
동,2020-11-08,4757.613182,64.067504,25.066786
동,2008-01-01,8470.430862,64.069157,69.767103
동,2025-11-04,9946.656016,64.068746,30.470233
동,2011-02-09,3379.621699,46.225406,52.814653
동,2020-04-17,9946.656016,33.692768,30.403553
동,2014-05-06,6882.974282,64.060592,90.136517
동,2020-04-27,3379.979524,8.494555,34.865996
동,2015-02-10,3379.621699,64.060416,27.43218
동,2021-03-23,9946.656016,66.176104,82.470512
동,2015-04-17,4721.467792,24.860267,8.145255
동,2012-01-23,3379.621699,36.724019,5.843543
동,2018-09-09,3379.956108,64.063407,30.548253
동,2010-06-30,3379.621699,7.499749,31.76999
동,2018-12-28,3379.816529,22.178731,19.494004
동,2010-04-07,3380.024873,90.517829,43.800559
동,2009-11-24,9100.297672,64.059695,66.656781
동,2017-05-07,6991.527466,64.060282,49.540117
동,2011-10-29,9946.656016,64.064619,71.590576
동,2011-11-08,5458.326022,64.061052,37.801836
동,2018-05-03,3379.621699,68.152484,9.104803
동,2012-02-03,5819.564358,64.062986,42.245854
동,2019-02-05,3379.979341,64.067607,73.733517
동,2020-04-24,3379.731094,64.058853,46.433538
동,2008-01-01,3379.96451,40.221286,64.768277
동,2016-08-02,3379.911621,47.929312,56.157471
동,2008-12-11,3379.621699,64.067953,63.451166
동,2016-07-17,6859.733252,64.071378,71.459369
동,2011-07-07,3379.714313,64.059427,57.512079
동,2014-10-04,8402.365617,64.067012,93.299637
동,2017-09-29,8444.163314,41.777514,36.363858
동,2023-04-20,3379.621699,60.672233,23.701959
동,2011-04-19,3379.639353,64.059864,23.784103
동,2010-10-31,3379.63587,64.065153,27.682017
동,2022-07-17,7481.585356,64.064144,41.457244
동,2008-05-29,3379.621699,64.061151,8.536462
동,2020-09-06,9946.656016,64.069035,46.165424
동,2017-03-24,3379.621699,64.060962,2.841759
동,2011-06-02,8487.830309,64.059874,12.216647
동,2016-05-18,9946.656016,64.067454,72.074868
동,2008-01-01,3380.000919,64.069868,48.565515
동,2017-02-23,3379.915811,64.067435,88.030138
동,2015-12-27,3380.057138,64.062074,82.452796
동,2012-12-11,3379.621699,65.021898,42.614539
동,2008-01-01,3379.956526,64.060998,10.268062
동,2013-05-09,5478.722008,64.062882,26.770738
동,2010-05-25,5658.483688,64.06159,82.449901
동,2008-01-01,3379.621699,64.064009,74.33671
동,2017-10-16,3380.095558,64.060069,76.414835
동,2013-04-07,3379.701781,64.071372,64.81771
동,2016-11-15,3380.115429,51.800159,19.95666
동,2015-09-19,3379.68878,64.06451,38.187891
동,2008-01-01,9946.656016,64.067821,60.732518
동,2014-06-05,3380.050227,64.065107,46.276217
동,2014-07-26,3379.956831,75.994135,49.516939
동,2019-12-09,3379.8034,64.059569,43.775678
동,2008-09-30,9946.656016,64.070081,49.572594
동,2016-07-12,8469.990485,44.273086,12.462982
동,2013-03-28,3379.737967,64.064242,91.186102
동,2010-01-29,3380.084413,55.87705,13.905482
동,2017-12-09,3379.803314,64.06446,25.591908
동,2020-05-15,3379.959089,64.061228,91.985632
동,2016-02-26,5651.153692,90.517829,39.078112
동,2008-09-03,3379.851596,64.065146,11.206417
동,2013-02-07,3379.89803,64.067828,2.841759
동,2013-09-10,3379.621699,41.964238,20.954818
동,2009-12-16,3379.973967,80.341285,52.61598
동,2015-01-25,9946.656016,65.761727,73.388078
동,2008-01-01,3379.940159,64.060412,39.400161
동,2017-03-24,3379.621699,64.061173,2.841759
동,2017-08-31,3379.685669,64.064236,75.484742
동,2008-01-01,3379.854,64.060628,64.931349
동,2012-02-02,3379.621699,64.062399,52.682816
동,2024-10-25,6205.451708,64.064631,53.500293
동,2017-07-08,3379.990934,64.065725,2.841759
동,2013-05-07,3379.737409,64.060098,72.046226
동,2008-05-12,3379.942565,64.060424,92.65225
동,2019-05-08,3379.621699,64.063899,77.657557
동,2018-10-09,3379.983578,64.06946,90.908946
동,2008-01-01,7014.121341,68.248246,94.389213
동,2013-02-08,6125.22868,64.063619,12.027703
동,2011-07-12,3379.621699,64.067938,75.12393
동,2022-12-26,3379.972758,64.067071,19.282089
동,2022-04-04,9946.656016,60.905176,74.200062
동,2008-01-01,8267.736535,64.066651,19.529164
동,2009-08-14,3379.88337,41.733661,75.55155
동,2009-03-11,3379.815698,45.098886,7.661952
동,2011-12-18,3379.621699,64.069882,5.109274
동,2013-06-22,3380.128258,64.064702,2.841759
동,2008-01-01,3379.801778,55.804597,20.254973
동,2019-11-21,3379.86484,71.609021,20.188536
동,2019-05-20,4865.123156,64.712163,90.728738
동,2027-03-30,7150.653041,64.067946,44.135994
동,2009-07-21,3379.621699,37.29511,91.789272
동,2014-08-22,3379.998866,65.991848,51.030027
동,2014-05-11,3379.772243,64.070734,73.514879
동,2026-08-19,3379.885243,42.188435,43.778811
동,2008-01-01,3379.621699,64.067447,91.390752
동,2008-01-01,3379.737262,64.070313,66.197378
동,2013-05-24,3379.680467,12.31029,9.088163
동,2014-03-17,5353.28323,65.869033,92.621675
동,2017-09-23,3379.635257,9.695996,9.651265
동,2010-07-15,3379.776923,64.059711,91.571253
동,2018-09-28,4699.306616,8.823829,5.557724
동,2009-04-07,6276.39118,62.969668,44.184726
동,2008-01-01,3379.940709,8.480285,74.313936
동,2013-06-10,3379.798932,8.473937,69.105658
동,2017-01-07,3380.066935,64.070598,34.326653
동,2008-07-09,9708.069156,64.06595,92.744434
동,2016-07-17,7026.899702,64.059859,59.559264
동,2010-05-03,3379.976373,64.070317,2.841759
동,2008-01-01,3380.004003,48.934739,10.20653
동,2011-12-26,9946.656016,12.411249,47.126534
동,2008-07-13,9580.232279,60.93516,24.559336
동,2011-06-27,7769.380265,64.541072,15.356608
동,2018-09-10,3379.979315,60.005459,38.597388
동,2008-01-01,3380.034052,64.07052,87.917528
동,2008-06-28,9246.11772,64.061558,45.697534
동,2008-01-01,6602.606577,68.535523,94.447558
동,2019-10-17,3379.927685,61.264904,87.894703
동,2008-04-16,7437.927551,7.499749,14.942664
동,2017-01-13,3379.88403,64.065473,94.447558
동,2021-04-01,3380.072557,64.061568,2.841759
동,2021-11-06,3379.86372,64.065349,31.282234
동,2016-12-06,3379.827227,45.988496,30.482315
동,2014-07-21,7754.542844,64.070265,74.268422
동,2008-02-01,3379.846,64.07074,88.495888
동,2010-02-28,3379.624726,64.069076,20.453814
동,2016-04-14,3379.789278,40.115996,73.345856
동,2011-11-29,3379.979194,64.061821,24.151552
동,2008-01-01,3379.623109,7.499749,2.841759
동,2013-02-26,3380.010159,7.499749,61.376688
동,2014-03-28,3379.86669,8.569101,8.502811
동,2010-08-02,3379.621699,64.062747,43.803678
동,2016-10-31,9946.656016,64.069919,91.419987
동,2008-01-01,3379.903887,71.135683,7.624926
동,2013-10-11,3379.910699,40.999033,72.044912
동,2015-05-21,3379.621699,64.060236,6.776857
동,2008-09-07,3379.975376,40.583218,5.482671
동,2008-01-01,7336.058962,64.066984,92.635154
동,2008-01-01,3379.947352,64.071715,42.431662
동,2015-09-03,3379.621699,64.064544,4.495928
동,2008-01-01,3380.068707,64.067219,34.106855
동,2008-01-01,3380.095635,7.499749,42.492803
동,2013-11-03,3380.053905,48.562279,50.905176
동,2008-01-01,3379.851235,64.064184,94.056258
동,2013-12-15,3379.907209,64.066392,90.939904
동,2008-01-01,3379.97511,64.067965,64.767454
동,2026-04-24,3379.621699,64.068559,37.393108
동,2013-08-08,9566.533054,64.059912,18.54504
동,2015-06-14,3380.083745,45.552829,38.906171
동,2020-08-21,3379.621699,64.06304,32.780468
동,2008-01-01,3379.951408,64.066164,89.216879
동,2016-09-11,3379.865208,64.06896,42.73727
동,2016-08-17,3380.087898,64.066603,46.210463
동,2027-10-01,3380.119008,64.064783,12.367548
동,2008-01-01,6618.45033,64.06969,76.538316
동,2009-05-07,9946.656016,54.093849,6.896353
동,2010-04-28,3380.033225,64.067386,26.083057
동,2013-09-20,3379.621699,64.071574,8.477298
동,2027-08-18,3379.650251,64.067955,35.830556
동,2020-07-31,3379.621699,74.487736,38.417868
동,2018-06-14,3379.957429,64.063456,8.904321
동,2025-02-14,3379.621699,42.227938,31.25262
동,2019-01-23,9242.269366,64.065001,15.441752
동,2014-01-18,3379.621699,64.061189,30.349838
동,2020-11-07,7828.864034,74.712847,71.721853
동,2014-09-10,3379.795139,58.350412,29.819924
동,2008-01-01,3379.984855,10.836935,32.854064
동,2008-01-01,4686.009793,64.06766,7.658012
동,2008-01-01,6164.342141,64.066597,2.841759
동,2014-07-26,3379.720053,43.898784,86.084734
동,2016-03-05,7171.106796,81.591357,10.021335
동,2020-03-30,6599.438185,64.062141,2.841759
동,2013-07-03,8690.110051,78.258947,28.730557
동,2008-01-01,3379.621699,64.065147,58.19449
동,2009-03-26,7043.883338,64.060154,53.652261
동,2014-02-25,8360.375926,41.84353,21.304457
동,2008-01-01,3379.621699,64.066614,61.874166
동,2018-02-17,3379.741388,64.067765,15.025142
동,2015-11-03,9946.656016,56.60926,8.19653
동,2008-01-01,3379.621699,64.061355,51.536884
동,2012-03-19,3380.013113,64.065322,65.602243
동,2010-10-23,7170.014911,64.065479,87.887098
동,2014-08-16,9252.206594,64.062633,87.913725
동,2017-08-27,5330.172276,61.310721,46.337958
동,2013-01-07,5820.573341,64.061892,92.691754
동,2008-01-01,3379.621699,47.466513,48.055282
동,2013-09-11,3379.87647,64.059938,73.798751
동,2011-08-18,3379.80936,48.768436,27.4946
동,2011-01-26,8500.288133,64.059624,48.589165
동,2008-01-01,9701.786061,64.065685,10.389633
동,2008-01-01,3379.715238,64.063744,45.901688
동,2012-12-21,3380.091091,64.059363,2.841759
동,2012-09-09,8256.873678,64.069566,8.298558
동,2010-08-30,6789.374971,37.07358,94.447558
동,2015-01-12,3379.947703,64.061804,59.873497
동,2008-01-01,8641.218681,41.034993,2.841759
동,2008-01-01,3801.671653,64.068152,43.365449
동,2011-07-03,7770.59554,64.062514,6.204327
동,2008-01-01,3379.858051,9.762517,44.748625
동,2008-01-01,3380.00554,58.930791,60.125847
동,2008-01-01,6085.387186,90.517829,42.894915
동,2021-10-12,9720.634224,64.069847,35.697248
동,2020-04-28,3379.621699,64.068464,30.416956
동,2010-10-05,3379.621699,64.071229,55.302126
동,2008-03-20,3379.68319,27.53258,6.499431
동,2016-03-28,9946.656016,72.655238,29.140114
동,2014-03-08,3379.636436,64.070867,59.810368
동,2019-09-30,5754.853767,32.170752,43.781927
동,2014-02-22,3379.904585,39.805786,15.252901
동,2017-06-12,3379.621699,64.059333,14.983926
동,2008-01-01,3379.818601,64.066673,7.786294
동,2021-10-31,3379.621699,64.060059,65.442804
동,2020-02-17,7304.049078,64.067006,3.924506
동,2014-12-29,3379.761592,83.071991,27.077254
동,2008-01-01,3379.658419,47.931505,5.125163
동,2008-01-01,3379.621699,64.070702,30.711129
동,2017-11-03,5829.655541,64.06363,82.445452
동,2027-01-18,3380.105563,41.942306,87.959744
동,2017-06-24,3379.621699,64.065677,2.841759
동,2008-01-01,3380.048898,64.061088,71.133364
동,2008-01-01,3379.621699,64.065011,7.365328
동,2013-01-12,3379.801613,64.069677,9.298039
동,2015-06-14,7168.922692,40.194952,76.247694
동,2015-12-02,9946.656016,64.060872,50.831062
동,2010-04-20,3379.621699,90.517829,27.162402
동,2009-12-28,3379.761935,64.064046,16.890412
동,2018-06-05,5295.505483,64.062134,79.034736
동,2008-02-03,6147.059823,40.142314,91.576886
동,2008-11-15,7379.716372,41.799478,77.355021
동,2020-03-20,4667.135789,64.07048,2.841759
동,2016-10-02,3379.805992,64.067206,2.841759
동,2014-09-02,3379.913979,9.801619,61.505684
동,2019-01-16,3379.621699,48.837145,74.488936
동,2024-11-12,7011.608674,64.062332,29.404038
동,2018-04-11,3379.621699,31.147342,34.619697
동,2008-01-01,3379.621699,29.3496,75.424914
동,2024-08-07,3380.019172,64.066215,15.829316
동,2019-07-08,9402.989558,66.206806,41.34829
동,2023-12-05,9393.922258,64.067296,42.684789
동,2026-11-09,3379.707085,27.080254,41.657157
동,2008-01-07,4669.458728,64.066225,76.326752
동,2018-05-14,3379.782812,64.067227,2.841759
동,2020-07-12,8480.819285,90.517829,2.841759
동,2014-09-23,3379.903675,64.064155,34.948201
동,2025-03-15,8924.175287,64.062478,53.980964
동,2020-01-15,3379.827004,40.736805,24.345345
동,2008-01-01,3379.806384,64.066768,42.710732
동,2016-03-03,9946.656016,64.063983,9.207623
동,2013-07-29,5660.315757,64.067824,34.180113
동,2015-05-17,3380.105777,41.437234,91.588151
동,2019-06-11,4821.666995,70.486523,49.581015
동,2019-12-30,3379.7714,64.068573,2.841759
동,2027-10-01,7199.54483,64.068715,56.580985
동,2009-08-17,7802.335498,41.009304,8.141884
동,2018-04-16,7955.062848,64.061799,4.371538
동,2014-10-21,9255.612807,64.063986,94.447558
동,2008-05-31,9946.656016,40.815759,94.437886
동,2008-01-01,3379.621699,64.064877,39.723989
동,2012-04-01,9946.656016,64.070875,69.720113
동,2010-07-31,3380.042231,64.069506,8.084932
동,2008-01-01,5795.720666,64.068323,76.320762
동,2008-01-01,3379.767534,64.070914,92.770765
동,2009-02-13,3380.118883,36.65969,27.190754
동,2018-04-08,3379.621699,64.06902,42.70209
동,2010-04-24,3380.092654,55.628852,69.175492
동,2008-01-01,3379.621699,90.517829,2.841759
동,2015-11-19,8793.634216,7.499749,32.280738
