╠╓а╬,╠Б╟ё,©╧цЬ╟║╟щ(╢ч╥╞_еФ),╪Ж╠ч╬ха╓х╜аЖ╪Ж,╫цюЕюЭ╦ааЖг╔
╢одл,2010-11-01,17307.47145,21.151711,43.334547
╢одл,2008-10-01,22398.6284,6.237791,14.274295
╢одл,2017-11-11,8496.79586,6.237791,39.814876
╢одл,2013-11-30,17227.21998,6.237791,76.65985
╢одл,2012-08-10,8496.365865,6.237791,79.462391
╢одл,2014-03-18,8496.365865,6.237791,9.137707
╢одл,2016-02-27,14504.04468,36.583797,75.847503
╢одл,2012-08-12,13060.37189,6.237791,34.27078
╢одл,2020-02-08,8496.365865,6.237791,90.95849
╢одл,2025-05-02,8496.365865,6.237791,26.787848
╢одл,2008-01-01,28844.4509,6.237791,9.799994
╢одл,2027-10-01,8496.365865,6.237791,38.845722
╢одл,2014-03-17,8496.365865,9.09261,34.772504
╢одл,2019-04-27,8496.365865,44.333571,14.145002
╢одл,2020-01-14,8496.780834,6.237791,52.807851
╢одл,2009-07-20,8496.365865,6.237791,9.044629
╢одл,2022-09-15,22192.25855,20.108359,88.212567
╢одл,2013-08-07,26512.05857,10.82039,75.954912
╢одл,2010-10-22,17502.00678,6.237791,15.580799
╢одл,2021-08-09,14443.17331,6.237791,50.031663
╢одл,2014-07-21,17323.48475,6.237791,29.524282
╢одл,2010-05-30,8496.365865,17.220724,19.153147
╢одл,2014-03-27,8496.365865,28.073508,89.210994
╢одл,2017-03-31,8496.365865,6.237791,0.857918
╢одл,2017-10-01,8496.396702,37.851926,36.328495
╢одл,2025-02-25,17455.67533,53.373288,14.946465
╢одл,2012-07-04,8496.783311,6.237791,26.156146
╢одл,2016-12-26,8496.365865,6.237791,22.43058
╢одл,2024-12-22,8496.365865,7.663986,37.386217
╢одл,2009-01-29,17685.88448,45.873703,7.597455
╢одл,2008-01-01,17236.314,12.395512,64.63621
╢одл,2018-02-22,8857.494787,6.237791,63.224677
╢одл,2021-09-04,8496.365865,6.237791,32.258449
╢одл,2016-06-01,12320.11006,6.237791,41.560566
╢одл,2018-07-19,17695.78293,69.455966,0.857918
╢одл,2008-01-01,17401.31983,6.237791,78.99009
╢одл,2027-03-02,18500.95743,52.68454,62.192037
╢одл,2016-08-29,8496.365865,6.237791,0.857918
╢одл,2018-05-02,8496.365865,6.237791,52.341564
╢одл,2021-12-02,8496.365865,6.237791,83.909755
╢одл,2012-08-09,8496.365865,6.237791,63.296516
╢одл,2008-01-01,8496.365865,23.261316,63.219081
╢одл,2013-11-14,8496.642272,6.237791,39.372924
╢одл,2020-11-26,8496.52385,6.237791,6.625253
╢одл,2027-10-01,8496.365865,6.237791,72.734134
╢одл,2018-12-31,8496.365865,6.237791,22.56154
╢одл,2009-08-08,20602.59476,6.240374,28.012334
╢одл,2020-02-05,14364.02633,6.237791,17.666189
╢одл,2017-04-09,8496.365865,52.211214,30.704972
╢одл,2014-12-26,8496.365865,6.237791,2.365221
╢одл,2022-11-07,8496.365865,60.517398,38.975363
╢одл,2013-01-28,8496.365865,51.46049,32.411927
╢одл,2020-10-20,8496.365865,6.237791,22.573203
╢одл,2019-10-08,8496.365865,7.640856,90.918884
╢одл,2008-01-01,20003.35528,6.237791,85.175885
╢одл,2019-06-15,20135.93108,6.237791,52.211522
╢одл,2016-07-27,8496.365865,44.122233,88.379208
╢одл,2027-10-01,15621.24952,8.500136,41.24577
╢одл,2027-04-08,8496.465085,18.593575,76.84862
╢одл,2015-02-03,13039.77004,6.237791,28.964876
╢одл,2020-03-12,18717.07234,61.036692,19.10527
╢одл,2016-11-10,8496.760051,6.237791,35.576133
╢одл,2008-10-15,17224.14993,6.237791,84.162279
╢одл,2013-10-28,8496.365865,6.237791,73.767812
╢одл,2008-01-01,17042.5368,6.237791,44.355778
╢одл,2019-06-15,27033.49161,8.549635,47.079239
╢одл,2024-07-01,8496.415245,26.030046,72.241756
╢одл,2014-08-15,8496.473222,6.237791,61.322068
╢одл,2013-06-03,8496.365865,6.238812,50.636935
╢одл,2008-01-01,8496.365865,61.214465,52.283455
╢одл,2008-01-01,8496.365865,9.612808,63.762064
╢одл,2014-02-06,17576.96468,40.392461,66.64485
╢одл,2012-06-17,15536.46951,6.237791,55.765256
╢одл,2008-01-01,25539.36894,15.077904,0.857918
╢одл,2014-09-06,8496.365865,6.237791,49.022914
╢одл,2023-04-12,8496.61333,6.237791,89.49732
╢одл,2021-08-30,8496.365865,6.237791,86.154447
╢одл,2025-08-29,8496.673981,6.237791,44.330507
╢одл,2011-04-15,10553.51345,26.61984,4.600878
╢одл,2019-07-29,17701.25399,26.120815,47.918552
╢одл,2027-10-01,9283.022899,8.819803,27.962394
╢одл,2019-06-09,8496.365865,52.41425,38.278344
╢одл,2027-10-01,8496.762884,6.237791,7.653886
╢одл,2018-09-03,8496.365865,6.237791,63.236026
╢одл,2020-07-25,8496.658868,6.237791,63.438981
╢одл,2012-05-23,18692.96578,6.237791,60.602049
╢одл,2014-02-01,8496.365865,12.124793,29.031362
╢одл,2014-09-29,23912.41743,6.237791,28.975351
╢одл,2024-01-30,17676.14689,60.128576,0.857918
╢одл,2027-10-01,8496.365865,9.020258,50.928257
╢одл,2022-12-13,8496.365865,9.907818,89.50779
╢одл,2027-10-01,16153.98203,6.237791,26.94664
╢одл,2010-07-19,8496.365865,6.237791,71.142533
╢одл,2015-08-21,17084.15414,6.237791,12.510793
╢одл,2016-02-09,12503.80721,35.195291,82.956775
╢одл,2011-09-16,16422.31641,6.237791,29.06018
╢одл,2014-11-15,8496.761854,6.237791,85.831014
╢одл,2021-11-11,18042.47337,69.455966,52.98869
╢одл,2018-06-08,12659.52101,54.228741,44.783017
╢одл,2020-11-12,8496.455755,11.54351,52.535279
╢одл,2027-10-01,8496.365865,6.237791,0.857918
╢одл,2027-10-01,8496.365865,6.237791,12.382882
╢одл,2016-12-22,8496.365865,51.940499,35.761958
╢одл,2019-03-09,8496.365865,6.237791,0.857918
╢одл,2008-01-01,28844.4509,61.22254,0.857918
╢одл,2022-04-09,14621.48958,6.237791,83.629633
╢одл,2018-06-05,22165.85618,6.237791,55.811493
╢одл,2011-10-05,8496.365865,6.237791,64.104479
╢одл,2013-03-10,8496.434537,6.2391,11.518491
╢одл,2026-02-17,16170.19038,6.237791,11.193647
╢одл,2011-01-24,8496.365865,6.237791,8.093774
╢одл,2011-01-21,8496.770094,6.237791,64.806906
╢одл,2016-02-23,8496.798353,60.929833,6.373667
╢одл,2008-02-03,8496.365865,48.032913,63.296761
╢одл,2018-02-03,17993.14798,6.237791,13.919974
╢одл,2022-09-15,8496.365865,16.51319,47.648225
╢одл,2022-06-06,15272.78215,69.455966,14.65632
╢одл,2027-07-08,8496.365865,6.237791,4.396022
╢одл,2018-07-19,8496.365865,6.237791,68.177968
╢одл,2020-02-24,8496.365865,53.725432,63.546626
╢одл,2008-01-01,16329.42297,6.237791,88.878535
╢одл,2024-10-20,8496.365865,18.908413,61.884123
╢одл,2027-10-01,8496.365865,6.237791,23.484846
╢одл,2025-05-26,8496.365865,57.04701,53.08617
╢одл,2024-04-11,8496.365865,6.237791,9.605697
╢одл,2015-07-27,12782.13873,56.423203,53.677073
╢одл,2022-10-05,8496.365865,6.237791,65.373129
╢одл,2012-08-07,24500.46865,6.237791,6.439648
╢одл,2016-09-25,8496.365865,58.010779,6.402969
╢одл,2023-09-10,8496.365865,6.237791,19.420876
╢одл,2018-02-06,8496.365865,6.237791,4.596561
╢одл,2018-08-04,8496.365865,63.041309,18.906664
╢одл,2020-02-09,8496.666535,6.237791,22.773367
╢одл,2019-02-04,8496.365865,29.047785,14.591001
╢одл,2019-02-23,8496.365865,51.669785,11.294911
╢одл,2018-02-11,8496.378844,6.237791,5.050225
╢одл,2008-01-01,8496.590397,6.237791,19.367724
╢одл,2025-08-31,8496.365865,60.595752,9.640166
╢одл,2018-07-20,10527.9471,50.067634,65.183341
╢одл,2013-04-23,8496.450843,6.237791,42.550538
╢одл,2016-02-13,16445.93495,6.237791,11.710741
╢одл,2008-01-01,14217.74026,38.66395,22.251176
╢одл,2022-09-18,15630.69041,6.237791,88.157019
╢одл,2008-01-01,8496.667415,27.908377,47.809556
╢одл,2019-07-27,8496.365865,6.237791,89.921496
╢одл,2021-01-10,17223.38337,6.237791,29.673454
╢одл,2009-05-26,8496.648899,6.237791,93.099887
╢одл,2013-08-22,8496.365865,69.455966,36.403868
╢одл,2008-01-01,8496.365865,13.105829,38.369955
╢одл,2008-07-07,8496.365865,25.348651,52.337218
╢одл,2015-11-23,8496.365865,7.460054,13.875013
╢одл,2018-01-06,8496.365865,6.237791,38.642541
╢одл,2021-03-12,8496.365865,6.237791,63.101478
╢одл,2013-05-11,8496.365865,6.237791,0.857918
╢одл,2020-12-21,8496.365865,6.237791,46.946079
╢одл,2012-09-11,8496.365865,6.237791,83.949692
╢одл,2011-09-29,8496.365865,37.959148,50.067428
╢одл,2020-02-22,8496.365865,6.239454,6.10314
╢одл,2009-06-02,17124.03813,8.833281,10.008508
╢одл,2021-08-14,8496.365865,60.970357,16.941181
╢одл,2018-01-11,8496.365865,50.065697,39.248697
╢одл,2014-02-07,8496.365865,6.237791,19.11489
╢одл,2010-04-30,17610.08304,41.166177,67.861514
╢одл,2011-12-12,24831.97238,6.237791,78.849873
╢одл,2008-01-01,8496.365865,64.798049,17.281777
╢одл,2013-04-23,8496.365865,44.349725,42.052373
╢одл,2011-10-13,8496.601373,6.237791,84.198963
╢одл,2009-05-17,13957.25787,6.237791,9.273848
╢одл,2015-11-06,8496.365865,57.107451,54.394915
╢одл,2020-05-27,14547.93245,6.237791,13.785077
╢одл,2018-02-28,14473.61472,6.237791,16.956934
╢одл,2013-12-21,8496.625195,6.237791,51.450193
╢одл,2021-08-11,8496.365865,6.237791,18.350472
╢одл,2027-10-01,8496.365865,6.237791,24.604245
╢одл,2014-05-30,8496.365865,6.237791,93.079139
╢одл,2021-07-06,8496.365865,6.237791,45.20422
╢одл,2016-05-12,8496.365865,6.237791,44.288299
╢одл,2027-08-13,8496.365865,6.237791,0.857918
╢одл,2011-05-02,12257.48722,6.237791,25.544508
╢одл,2008-01-01,8496.733738,6.237791,7.752662
╢одл,2018-06-23,8496.365865,6.237791,17.894319
╢одл,2013-12-07,8496.620469,31.820755,93.395264
╢одл,2019-12-08,8496.365865,6.237791,55.885749
╢одл,2015-06-21,20193.01827,6.237791,55.750847
╢одл,2027-10-01,12077.91459,6.237791,56.212419
╢одл,2017-05-21,8496.365865,6.237791,75.911864
╢одл,2021-05-23,8496.365865,6.237791,49.763192
╢одл,2012-05-21,16081.5698,21.03577,85.846414
╢одл,2014-03-15,8496.365865,25.49541,32.069466
╢одл,2014-01-16,8496.722826,15.600492,10.078592
╢одл,2013-03-14,8496.554635,48.44139,85.143562
╢одл,2019-10-11,17042.96645,6.237791,0.857918
╢одл,2019-08-12,8496.365865,6.237791,0.857918
╢одл,2027-10-01,8496.365865,26.176242,63.307158
╢одл,2016-02-19,8496.365865,6.23927,14.743441
╢одл,2015-06-30,17098.40137,6.237791,38.798789
╢одл,2008-01-01,11590.19951,6.237791,30.140653
╢одл,2018-05-14,8496.365865,6.237791,66.947288
╢одл,2012-08-08,8496.365865,18.519618,64.133166
╢одл,2008-10-27,8496.365865,6.237791,0.857918
╢одл,2019-05-04,8496.365865,6.237791,57.790852
╢одл,2008-05-14,9153.437637,6.237791,84.097519
╢одл,2008-01-01,8496.365865,6.237791,18.997026
╢одл,2018-10-31,8496.365865,6.237791,52.308633
╢одл,2025-04-13,8496.365865,6.237791,73.487586
╢одл,2017-12-28,18512.90562,6.237791,0.857918
╢одл,2026-11-20,8496.573341,6.237791,6.847788
╢одл,2013-07-10,12170.70046,6.237791,17.013305
╢одл,2008-01-01,14453.32479,17.80216,7.912904
╢одл,2021-05-01,8496.365865,6.237791,62.958809
╢одл,2009-01-07,17182.47843,6.237791,63.22248
╢одл,2016-09-30,17262.19008,6.237791,93.609536
╢одл,2015-01-14,8496.365865,28.051674,85.754017
╢одл,2009-08-18,8496.566378,6.237791,18.089371
╢одл,2009-11-11,8496.365865,6.237791,62.727755
╢одл,2016-09-01,8496.738153,40.779318,53.071502
╢одл,2018-06-26,8496.365865,8.648675,19.134009
╢одл,2019-02-06,8496.365865,6.237791,10.210457
╢одл,2009-07-28,8496.365865,37.346715,29.207438
╢одл,2027-10-01,8496.365865,6.237791,36.534315
╢одл,2013-03-27,8496.365865,6.237791,39.693743
╢одл,2010-08-20,11605.18223,6.237791,51.751659
╢одл,2019-12-05,8496.365865,28.461563,53.232954
╢одл,2027-10-01,8496.365865,51.59357,30.428912
╢одл,2027-10-01,17441.12166,6.237791,82.896025
╢одл,2011-06-17,8496.365865,6.237791,41.204716
╢одл,2018-12-08,8496.365865,6.237791,57.608481
╢одл,2027-10-01,8496.365865,6.237791,65.515546
╢одл,2017-11-27,9728.610616,43.134035,86.796207
╢одл,2023-01-21,8496.612584,6.237791,44.649291
╢одл,2016-12-06,8496.365865,28.139077,11.775189
╢одл,2008-07-31,15654.52981,51.592121,42.176954
╢одл,2015-11-20,22272.73096,54.278047,78.995396
╢одл,2008-01-01,8496.78085,6.237791,70.961197
╢одл,2016-11-26,8496.365865,16.689854,89.170048
╢одл,2020-03-07,8496.365865,6.237791,35.7398
╢одл,2017-09-16,17439.01986,6.240893,7.949349
╢одл,2021-10-27,8496.365865,6.237791,76.135874
╢одл,2019-08-05,8496.365865,34.752582,54.269414
╢одл,2017-05-10,19008.99833,12.093565,10.133403
╢одл,2017-10-04,8496.628573,37.780441,52.303206
╢одл,2012-11-06,8496.365865,28.128157,64.852823
╢одл,2027-10-01,8496.365865,6.237791,49.493217
╢одл,2027-10-01,22344.72344,6.237791,9.814295
╢одл,2012-05-23,8496.365865,6.237791,63.158536
╢одл,2016-08-27,8496.365865,16.60959,0.857918
╢одл,2021-12-27,22476.21703,25.970734,35.773024
╢одл,2019-09-02,8496.582411,6.237791,90.787018
╢одл,2024-07-29,8496.365865,6.237791,12.480621
╢одл,2016-11-20,8496.365865,69.455966,27.536012
╢одл,2016-05-30,8496.365865,36.123373,19.596316
╢одл,2022-01-11,8496.365865,39.502076,44.952641
╢одл,2017-06-30,17710.99649,6.237791,9.819009
╢одл,2027-10-01,16579.97333,6.237791,73.103391
╢одл,2011-12-22,8496.514063,6.237791,51.509262
╢одл,2009-09-02,19546.06554,6.237791,17.030659
╢одл,2017-02-12,8496.365865,6.237791,7.803426
╢одл,2008-01-01,11555.23885,6.237791,43.403319
╢одл,2022-09-08,8496.365865,6.237791,17.093544
╢одл,2015-03-27,8496.365865,6.237791,93.609536
╢одл,2014-02-05,15983.45977,6.240448,50.203685
╢одл,2012-11-14,8496.365865,6.237791,71.283429
╢одл,2027-02-18,8779.456815,6.237791,27.812553
╢одл,2013-07-23,8496.365865,6.237791,9.033497
╢одл,2014-11-27,14317.02203,6.237791,71.056023
╢одл,2020-12-19,12254.30971,6.237791,6.935595
╢одл,2012-10-18,8496.365865,9.039056,75.976334
╢одл,2023-01-07,19468.58028,44.157079,52.564294
╢одл,2010-03-28,14326.42228,6.237791,65.657917
╢одл,2011-10-23,19854.02669,57.349221,93.609536
╢одл,2027-10-01,8496.365865,6.237791,85.064185
╢одл,2017-06-08,15954.66115,6.237791,3.16385
╢одл,2020-08-05,10555.97073,6.237791,29.065977
╢одл,2020-03-02,8496.365865,29.707145,45.481228
╢одл,2027-04-16,8496.365865,44.320648,29.037107
╢одл,2019-03-28,28844.4509,49.172599,0.857918
╢одл,2015-07-21,8496.365865,6.237791,52.286743
╢одл,2015-10-08,10880.30486,6.237791,9.502274
╢одл,2015-08-17,12279.73424,6.238299,90.851349
╢одл,2008-01-01,8496.495315,56.825277,0.857918
╢одл,2023-03-26,8496.365865,10.081378,75.603183
╢одл,2014-09-26,8496.657229,66.12152,36.395924
╢одл,2012-02-11,17268.65786,6.327446,5.754333
╢одл,2023-01-29,8496.365865,6.240695,44.422644
╢одл,2027-10-01,8496.365865,6.237791,83.017624
╢одл,2017-12-27,15382.62454,13.438201,35.672671
╢одл,2008-01-01,8496.365865,6.238358,83.741716
╢одл,2018-11-13,8496.365865,13.806764,21.039328
╢одл,2019-09-21,8496.802535,6.237791,0.857918
╢одл,2011-06-26,8496.365865,43.879406,27.644186
╢одл,2008-01-01,8496.684015,50.686537,51.65782
╢одл,2024-04-17,8496.62269,6.237791,61.327591
╢одл,2020-04-10,8496.365865,6.237791,7.876376
╢одл,2020-05-04,8496.547577,6.237791,49.760282
╢одл,2016-08-12,15574.86162,6.237791,50.018735
╢одл,2025-09-02,8496.365865,18.711222,35.631319
╢одл,2024-03-31,8496.819084,6.237791,58.233503
╢одл,2021-12-05,8496.365865,16.529254,47.808871
╢одл,2021-11-27,8496.365865,6.237791,71.488446
╢одл,2027-10-01,8496.365865,9.249181,6.85489
╢одл,2015-02-03,8496.365865,55.678209,7.195719
╢одл,2021-10-22,8496.763725,6.237791,26.849049
╢одл,2009-12-19,8496.365865,60.82852,62.812087
╢одл,2023-06-19,8496.365865,6.237946,0.857918
╢одл,2016-09-16,8496.365865,6.237791,32.335195
╢одл,2015-03-01,13962.1953,6.237791,88.881095
╢одл,2017-03-28,16934.55129,10.106172,44.996458
╢одл,2010-04-26,8496.474846,40.263508,0.857918
╢одл,2015-04-18,8496.365865,6.237791,20.173847
╢одл,2020-04-06,8496.365865,6.237791,90.984898
╢одл,2008-08-20,17229.53823,6.237791,62.795324
╢одл,2021-02-06,13310.17474,6.242009,86.314889
╢одл,2016-11-27,8496.365865,6.237791,8.06487
╢одл,2018-06-04,8496.365865,6.237791,27.627566
╢одл,2019-08-01,8496.365865,6.237791,21.82781
╢одл,2017-08-19,8496.365865,6.237791,39.41551
╢одл,2009-09-01,16001.5289,6.237791,2.085082
╢одл,2016-09-27,8496.365865,64.139271,65.325683
╢одл,2021-04-10,17637.01151,6.237791,64.814212
╢одл,2018-10-24,8496.365865,6.237791,0.857918
╢одл,2022-04-16,8496.616535,6.237791,60.510939
╢одл,2027-10-01,8496.365865,45.140289,51.371532
╢одл,2017-11-04,10546.14109,6.237791,6.987666
╢одл,2010-02-23,16363.45888,6.237791,71.351855
╢одл,2014-10-03,8496.753542,36.966385,36.478329
╢одл,2018-03-24,22193.71538,6.237791,6.171505
╢одл,2020-11-19,14483.75795,25.96229,0.857918
╢одл,2017-05-24,9971.916551,6.237791,22.063019
╢одл,2019-08-15,8496.365865,25.299736,64.36225
╢одл,2027-10-01,8496.466228,6.237791,28.312199
╢одл,2027-10-01,8496.365865,6.237791,91.011299
╢одл,2018-05-20,8496.365865,60.270119,75.868963
╢одл,2018-03-08,17663.06688,68.897967,4.584852
╢одл,2018-11-06,8496.365865,54.08083,52.943495
╢одл,2019-09-15,8496.813855,6.237791,19.453388
╢одл,2027-10-01,8496.365865,6.237791,63.015808
╢одл,2011-04-25,13467.98586,7.528163,4.593672
╢одл,2008-01-01,13033.91953,6.237791,61.349653
╢одл,2020-04-11,17624.34818,6.237791,65.61045
╢одл,2015-09-19,8496.365865,6.237791,8.746707
╢одл,2018-07-17,16251.23889,6.237791,79.533154
╢одл,2027-10-01,10568.25633,31.746629,33.601936
╢одл,2015-01-08,8496.365865,47.862725,18.211147
╢одл,2017-04-21,8496.365865,34.406846,3.836018
╢одл,2019-05-26,8496.365865,6.237791,25.824925
╢одл,2027-10-01,8496.616083,50.244278,10.092887
╢одл,2013-01-11,17656.58775,18.621289,9.032073
╢одл,2018-03-20,8496.365865,6.237791,50.012444
╢одл,2017-08-31,8496.365865,11.1554,64.473413
╢одл,2012-09-20,8496.365865,61.99864,41.927829
╢одл,2009-06-24,11550.24595,6.237791,53.878647
╢одл,2027-10-01,8496.365865,6.237791,33.434699
╢одл,2009-08-04,8496.365865,6.237791,0.857918
╢одл,2014-06-04,17430.98491,7.826,0.857918
╢одл,2015-07-03,8496.365865,6.75196,22.553721
╢одл,2019-05-10,19916.72748,6.237791,75.334663
╢одл,2026-04-20,8496.365865,6.238904,6.840744
╢одл,2018-10-30,17199.17891,66.463078,14.100043
╢одл,2016-01-30,8496.365865,19.006991,26.713229
╢одл,2015-01-29,8496.365865,6.237791,12.065413
╢одл,2020-10-18,15122.93388,6.237791,17.037657
╢одл,2013-08-20,22184.80692,6.237791,56.133558
╢одл,2014-12-28,8496.365865,54.32735,87.117089
╢одл,2022-10-15,17702.73348,9.722046,35.617543
╢одл,2018-06-29,17632.97804,25.886953,56.957783
╢одл,2019-10-10,16641.26465,48.575198,29.365937
╢одл,2020-06-01,8496.365865,13.253905,10.441341
╢одл,2010-05-20,8496.3966,6.237791,52.247911
╢одл,2012-09-19,8496.365865,6.237791,8.491955
╢одл,2010-12-09,8496.365865,6.237791,0.857918
╢одл,2015-10-24,8496.365865,6.237791,35.106926
╢одл,2011-05-03,8496.365865,9.28248,62.587492
╢одл,2023-12-09,8496.365865,6.237791,71.026529
╢одл,2024-03-13,14354.62402,6.237791,83.962273
╢одл,2018-10-29,10760.92032,6.237791,22.557656
╢одл,2015-07-30,8496.477589,6.237791,0.857918
╢одл,2027-10-01,8565.4362,47.883999,89.088159
╢одл,2018-10-19,8496.365865,6.237791,0.857918
╢одл,2027-10-01,14716.71898,6.237791,29.705714
╢одл,2016-03-05,16989.67862,48.48584,0.857918
╢одл,2013-12-02,8496.365865,6.237791,78.708538
╢одл,2020-03-02,10502.76219,6.237791,6.853445
╢одл,2012-06-10,8496.365865,6.237791,19.306215
╢одл,2011-02-22,8496.365865,6.237791,75.453978
╢одл,2024-11-16,8496.365865,6.237791,79.930986
╢одл,2012-12-30,8496.365865,6.237791,0.857918
╢одл,2014-01-09,16384.73723,6.237791,64.07585
╢одл,2010-06-29,10815.6594,67.12596,8.076498
╢одл,2015-09-01,28844.4509,6.237791,63.250569
╢одл,2012-08-09,8496.365865,9.932611,75.483816
╢одл,2013-11-28,8496.365865,11.5856,38.792041
╢одл,2022-06-01,14905.12907,6.237791,29.071714
╢одл,2015-11-29,18477.15558,6.237791,91.918095
╢одл,2013-11-02,8496.365865,9.738804,7.625707
╢одл,2013-10-18,8496.365865,57.636989,61.338622
╢одл,2017-10-24,17320.40643,6.237791,47.746951
╢одл,2020-11-29,8496.365865,61.204374,93.609536
╢одл,2012-05-11,17323.91254,6.237791,75.573302
╢одл,2008-01-01,23023.71742,6.237791,50.02208
╢одл,2022-04-11,13046.79243,6.237791,30.059998
╢одл,2017-11-06,8496.636379,6.237791,35.850554
╢одл,2008-03-07,19429.91937,6.237791,64.803187
╢одл,2027-10-01,8496.365865,7.298344,29.167837
╢одл,2021-09-07,8496.452224,6.237791,7.66797
╢одл,2017-11-15,24914.80052,35.15841,84.272404
╢одл,2014-07-27,15410.59647,6.237791,10.415663
╢одл,2015-07-05,8496.365865,6.237791,71.013396
╢одл,2021-10-30,17327.87966,20.340175,38.83234
╢одл,2015-03-22,11985.13099,6.237791,73.571619
╢одл,2015-11-05,8496.365865,6.237791,76.612248
╢одл,2015-02-03,8496.365865,6.237791,14.482079
╢одл,2010-02-10,8496.365865,6.237791,51.410852
╢одл,2011-12-06,17556.01695,29.438559,27.594428
╢одл,2020-07-26,16855.78104,6.237791,93.371157
╢одл,2019-06-22,20097.99232,6.237791,62.987307
╢одл,2015-09-14,28844.4509,6.237791,13.694951
╢одл,2014-01-15,8496.365865,6.237791,12.253535
╢одл,2013-05-01,14392.45272,6.237791,0.857918
╢одл,2027-10-01,8496.548966,61.495917,4.852429
╢одл,2027-10-01,8496.365865,6.237791,6.410294
╢одл,2017-09-07,22362.68991,51.590185,89.333828
╢одл,2013-12-13,17065.16196,18.010457,17.146333
╢одл,2017-08-09,8496.365865,6.237791,19.352349
╢одл,2009-03-11,11069.82025,6.237791,51.883766
╢одл,2016-12-28,8496.679092,60.47854,47.785198
╢одл,2027-10-01,8496.365865,6.237791,64.810558
╢одл,2017-03-27,8496.365865,6.237791,40.745407
╢одл,2025-04-08,8496.669107,6.237791,27.61926
╢одл,2024-01-17,9606.956775,6.237791,4.590649
╢одл,2018-12-10,17325.41394,6.237791,75.826054
╢одл,2018-04-09,8496.365865,16.625632,17.618127
╢одл,2013-04-11,8496.365865,44.343263,29.802287
╢одл,2015-10-06,8496.365865,26.45357,4.284027
╢одл,2016-08-11,18729.18314,6.237791,51.610832
╢одл,2015-12-05,15838.02634,6.237791,73.336812
╢одл,2021-06-18,17558.27896,6.237791,65.061628
╢одл,2012-06-02,21348.08622,25.740133,18.816292
╢одл,2022-03-19,8496.365865,6.237791,62.55985
╢одл,2017-03-16,8496.511808,6.237791,32.177277
╢одл,2008-01-01,28844.4509,6.237791,56.678916
╢одл,2017-11-03,8496.365865,6.239349,6.194282
╢одл,2025-06-24,8496.365865,6.237791,83.200015
╢одл,2020-01-18,8496.365865,6.237791,85.097824
╢одл,2019-05-18,8496.644782,52.669028,0.857918
╢одл,2021-10-03,8496.365865,6.237791,53.144818
╢одл,2019-05-06,8496.365865,6.237791,44.364194
╢одл,2026-08-24,26535.15082,61.149877,90.378586
╢одл,2011-07-31,15614.17023,6.237791,36.408916
╢одл,2026-11-26,8496.365865,6.237791,73.683848
╢одл,2020-09-12,15097.9555,6.241798,88.712498
╢одл,2019-10-11,8496.365865,6.237791,17.377976
╢одл,2013-12-16,8496.365865,6.237791,73.969936
╢одл,2019-01-27,8496.385424,6.237791,93.515787
╢одл,2014-07-01,8496.565885,6.237791,62.713769
╢одл,2027-10-01,8496.365865,6.237791,27.652481
╢одл,2027-10-01,8496.815156,8.599129,84.387671
╢одл,2021-09-21,8496.365865,6.237791,10.107775
╢одл,2027-03-01,21473.83418,6.237791,37.845892
╢одл,2027-10-01,8496.365865,34.937057,93.348849
╢одл,2018-10-27,23649.54451,26.786266,81.962031
╢одл,2014-01-21,17635.03985,6.237791,84.392889
╢одл,2014-01-09,8496.440898,6.237791,28.062309
╢одл,2021-11-15,8496.365865,55.139694,25.327861
╢одл,2018-09-06,8496.365865,9.705245,0.857918
╢одл,2012-11-23,8496.365865,6.237791,79.566296
╢одл,2027-10-01,10032.74364,48.01164,0.857918
╢одл,2014-08-24,8496.680218,6.237791,37.879309
╢одл,2027-07-04,8496.398177,6.237791,43.633415
╢одл,2010-08-31,8496.365865,21.267608,54.47039
╢одл,2015-07-24,8496.365865,6.237791,9.234901
╢одл,2022-12-28,8496.434559,17.267135,61.382777
╢одл,2015-10-16,19662.00744,52.761774,19.076549
╢одл,2009-12-13,17692.38168,58.384569,0.857918
╢одл,2027-10-01,15588.56625,6.237791,83.685685
╢одл,2027-07-20,8496.365865,6.237791,51.626523
╢одл,2012-12-26,17215.87379,48.05422,64.276396
╢одл,2013-01-08,8496.365865,53.021142,22.881694
╢одл,2016-01-27,8496.365865,36.53584,93.491688
╢одл,2008-01-01,16980.49151,10.031837,59.905597
╢одл,2020-06-10,8496.365865,6.237791,56.318792
╢одл,2019-05-08,17088.90307,16.493604,58.744616
╢одл,2008-03-22,8496.365865,17.966803,2.03297
╢одл,2021-03-30,19700.66216,16.849735,84.358146
╢одл,2025-10-27,8496.365865,6.237791,12.366727
╢одл,2011-10-15,8496.365865,47.798905,30.1158
╢одл,2014-06-23,8496.365865,60.340892,47.810145
╢одл,2027-08-29,8496.365865,36.526252,23.101653
╢одл,2018-06-19,8496.59997,6.237791,85.89783
╢одл,2027-10-01,23113.09099,6.241,49.183358
╢одл,2027-10-01,8496.376229,59.879732,7.0398
╢одл,2008-01-01,12401.88279,6.237791,83.601592
╢одл,2013-05-30,8496.78996,6.237791,78.930572
╢одл,2011-04-23,21536.75231,6.237791,84.0907
╢одл,2016-06-19,25246.22551,16.577469,76.937616
╢одл,2013-01-25,8496.365865,41.81094,18.590336
╢одл,2024-09-14,8496.397213,6.240576,89.575027
